,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1194,Sunset Park,40.64510294925429,-74.01031618527784,Capital One Bank,40.644864,-74.010161,Bank
1195,Sunset Park,40.64510294925429,-74.01031618527784,GNC,40.643198,-74.01193599999999,Supplement Shop
1196,Sunset Park,40.64510294925429,-74.01031618527784,T-Mobile,40.64455309177842,-74.01055812835699,Mobile Phone Shop
1197,Sunset Park,40.64510294925429,-74.01031618527784,New York & Company,40.643407,-74.0125,Women's Store
1198,Sunset Park,40.64510294925429,-74.01031618527784,Richie's Gym,40.64535371655458,-74.01360934784394,Gym
1199,Sunset Park,40.64510294925429,-74.01031618527784,Savoy Bakery,40.64924978201449,-74.00954391029605,Bakery
1200,Sunset Park,40.64510294925429,-74.01031618527784,GameStop,40.642815,-74.013064,Video Game Store
1201,Sunset Park,40.64510294925429,-74.01031618527784,Tulcingo Restaurant,40.641949446300465,-74.01367758849051,Mexican Restaurant
1202,Sunset Park,40.64510294925429,-74.01031618527784,Nueva Victoria Restaurant,40.645984999999996,-74.009117,Chinese Restaurant
1203,Sunset Park,40.64510294925429,-74.01031618527784,Subway,40.64156410628253,-74.01378751427,Sandwich Place
1204,Sunset Park,40.64510294925429,-74.01031618527784,Yafa Deli & Grill,40.64626746456011,-74.00490430519625,Deli / Bodega
1205,Sunset Park,40.64510294925429,-74.01031618527784,Vanessa Mini Market & Deli,40.64626696997145,-74.004893778688,Deli / Bodega
1206,Sunset Park,40.64510294925429,-74.01031618527784,LuvUms Helado de Coco,40.643875,-74.004816,Ice Cream Shop
1207,Sunset Park,40.64510294925429,-74.01031618527784,Cotto Vs Margarito,40.645668371853,-74.00452639412525,Stadium
1208,Greenpoint,40.7302009848647,-73.95424093127394,Oxomoco,40.72998107593486,-73.95546049139082,Mexican Restaurant
1209,Greenpoint,40.7302009848647,-73.95424093127394,Karczma,40.730101974807546,-73.95509198443229,Polish Restaurant
1210,Greenpoint,40.7302009848647,-73.95424093127394,goodyoga,40.7300096443983,-73.95616742816873,Yoga Studio
1211,Greenpoint,40.7302009848647,-73.95424093127394,Early,40.732069,-73.954721,Café
1212,Greenpoint,40.7302009848647,-73.95424093127394,Temkin’s,40.73038927664983,-73.9535536738992,Bar
1213,Greenpoint,40.7302009848647,-73.95424093127394,Black Rabbit,40.73005701987417,-73.95658766171472,Bar
1214,Greenpoint,40.7302009848647,-73.95424093127394,Friducha,40.731512,-73.954281,Mexican Restaurant
1215,Greenpoint,40.7302009848647,-73.95424093127394,IncrediPole,40.73183806374288,-73.9550688958426,Gymnastics Gym
1216,Greenpoint,40.7302009848647,-73.95424093127394,Chiko,40.731871,-73.954369,Szechuan Restaurant
1217,Greenpoint,40.7302009848647,-73.95424093127394,Cafe Riviera,40.728513705692265,-73.95347725897479,Café
1218,Greenpoint,40.7302009848647,-73.95424093127394,Citroën,40.731173193581775,-73.95452252962613,French Restaurant
1219,Greenpoint,40.7302009848647,-73.95424093127394,Captured Tracks,40.72841660515447,-73.95278084064341,Record Shop
1220,Greenpoint,40.7302009848647,-73.95424093127394,Fornino,40.72895139078759,-73.95386181678641,Pizza Place
1221,Greenpoint,40.7302009848647,-73.95424093127394,Home of the Brave,40.73006815020751,-73.95764491346982,Furniture / Home Store
1222,Greenpoint,40.7302009848647,-73.95424093127394,Homecoming,40.72969603048622,-73.95752484054493,Coffee Shop
1223,Greenpoint,40.7302009848647,-73.95424093127394,God Bless USA Deli,40.728267182331756,-73.95338411193785,Deli / Bodega
1224,Greenpoint,40.7302009848647,-73.95424093127394,Sama Street,40.732702,-73.954613,Cocktail Bar
1225,Greenpoint,40.7302009848647,-73.95424093127394,Ramona,40.7302487948735,-73.95773857882399,Cocktail Bar
1226,Greenpoint,40.7302009848647,-73.95424093127394,WORD Brooklyn,40.72907186450759,-73.95748238034669,Bookstore
1227,Greenpoint,40.7302009848647,-73.95424093127394,Pencil Factory,40.729762,-73.957391,Bar
1228,Greenpoint,40.7302009848647,-73.95424093127394,Brouwerij Lane,40.72980862404411,-73.95782313133313,Beer Store
1229,Greenpoint,40.7302009848647,-73.95424093127394,Duke's Liquor Box,40.73097565550042,-73.95782346176593,Liquor Store
1230,Greenpoint,40.7302009848647,-73.95424093127394,Broken Land,40.7295073878696,-73.95762309969912,Cocktail Bar
1231,Greenpoint,40.7302009848647,-73.95424093127394,Archestratus Books & Foods,40.732905,-73.955365,Restaurant
1232,Greenpoint,40.7302009848647,-73.95424093127394,The Brew Inn,40.731031,-73.954191,Gastropub
1233,Greenpoint,40.7302009848647,-73.95424093127394,Littleneck Outpost,40.729209,-73.957422,Sandwich Place
1234,Greenpoint,40.7302009848647,-73.95424093127394,Elder Greene,40.73062110833443,-73.95769664253251,Bar
1235,Greenpoint,40.7302009848647,-73.95424093127394,odd fox,40.73267268846633,-73.95454999352046,Coffee Shop
1236,Greenpoint,40.7302009848647,-73.95424093127394,Wolves Within,40.73123934497688,-73.95777217896588,Boutique
1237,Greenpoint,40.7302009848647,-73.95424093127394,Jungle Cafe,40.730201,-73.954761,Vegetarian / Vegan Restaurant
1238,Greenpoint,40.7302009848647,-73.95424093127394,Maman,40.730446,-73.958133,Coffee Shop
1239,Greenpoint,40.7302009848647,-73.95424093127394,The Karcher,40.72980753724233,-73.95808456903318,Salon / Barbershop
1240,Greenpoint,40.7302009848647,-73.95424093127394,Upright Coffee,40.72933199515132,-73.9538915154595,Coffee Shop
1241,Greenpoint,40.7302009848647,-73.95424093127394,Dandelion Wine,40.731716671588636,-73.95790091208669,Wine Shop
1242,Greenpoint,40.7302009848647,-73.95424093127394,Paulie Gee's Slice Shop,40.728444159891396,-73.95734068765103,Pizza Place
1243,Greenpoint,40.7302009848647,-73.95424093127394,New Love City,40.729760304268,-73.95824733769165,Yoga Studio
1244,Greenpoint,40.7302009848647,-73.95424093127394,Master Piece Vape & Smoke Shop,40.73226733877689,-73.95478366033807,Vape Store
1245,Greenpoint,40.7302009848647,-73.95424093127394,Paulie Gee’s,40.729801246987186,-73.95852046352437,Pizza Place
1246,Greenpoint,40.7302009848647,-73.95424093127394,Threes @ Franklin + Kent,40.730444597560535,-73.9577290086825,Beer Bar
1247,Greenpoint,40.7302009848647,-73.95424093127394,Đi ăn Đi,40.7298006838517,-73.9582564594443,Vietnamese Restaurant
1248,Greenpoint,40.7302009848647,-73.95424093127394,Pueblo Querido Coffee Roasters,40.730526,-73.951822,Coffee Shop
1249,Greenpoint,40.7302009848647,-73.95424093127394,The Moonlight Mile,40.73206003215346,-73.95790395558619,Whisky Bar
1250,Greenpoint,40.7302009848647,-73.95424093127394,Esme,40.73313714246883,-73.95481279617375,New American Restaurant
1251,Greenpoint,40.7302009848647,-73.95424093127394,World of Flowers,40.73234348436808,-73.95464505306569,Flower Shop
1252,Greenpoint,40.7302009848647,-73.95424093127394,Oak & Iron,40.73145088519275,-73.95784867738203,Bar
1253,Greenpoint,40.7302009848647,-73.95424093127394,Pelicana Chicken,40.731452410096246,-73.95450966745076,Fried Chicken Joint
1254,Greenpoint,40.7302009848647,-73.95424093127394,Mr. Berry,40.72998958855696,-73.95413898249976,Fruit & Vegetable Store
1255,Greenpoint,40.7302009848647,-73.95424093127394,Capri Social Club,40.72779228924773,-73.95421298350264,Bar
1256,Greenpoint,40.7302009848647,-73.95424093127394,Adelina's,40.730301301138475,-73.95335193287592,Italian Restaurant
1257,Greenpoint,40.7302009848647,-73.95424093127394,Troost,40.73349590190173,-73.95492785042778,Cocktail Bar
1258,Greenpoint,40.7302009848647,-73.95424093127394,Sakura 6,40.72880445934397,-73.95368298528952,Sushi Restaurant
1259,Greenpoint,40.7302009848647,-73.95424093127394,Bellocq,40.73037188233206,-73.95921311917728,Tea Room
1260,Greenpoint,40.7302009848647,-73.95424093127394,Davey’s Ice Cream,40.726577368721,-73.95430528096284,Ice Cream Shop
1261,Greenpoint,40.7302009848647,-73.95424093127394,Academy Records Annex,40.7278199628122,-73.95747977734698,Record Shop
1262,Greenpoint,40.7302009848647,-73.95424093127394,Record Grouch,40.73266972419425,-73.95463594329628,Record Shop
1263,Greenpoint,40.7302009848647,-73.95424093127394,Chez Ma Tante,40.726932060395754,-73.95725041012756,French Restaurant
1264,Greenpoint,40.7302009848647,-73.95424093127394,Ovenly,40.729707682840896,-73.95954448458306,Bakery
1265,Greenpoint,40.7302009848647,-73.95424093127394,Good Room,40.726930160787276,-73.95297436245761,Nightclub
1266,Greenpoint,40.7302009848647,-73.95424093127394,Baker's Dozen,40.72753862263256,-73.95292838140413,Bagel Shop
1267,Greenpoint,40.7302009848647,-73.95424093127394,Edith’s,40.729514,-73.958597,Bagel Shop
1268,Greenpoint,40.7302009848647,-73.95424093127394,Mom and Pop's Organic Market,40.729999964027776,-73.95417782362732,Market
1269,Greenpoint,40.7302009848647,-73.95424093127394,Kimchee Market,40.73063,-73.951953,Grocery Store
1270,Greenpoint,40.7302009848647,-73.95424093127394,Maha Rose,40.73352898609119,-73.95747338180999,Yoga Studio
1271,Greenpoint,40.7302009848647,-73.95424093127394,Le Gamin,40.72828009841782,-73.95733511406732,French Restaurant
1272,Greenpoint,40.7302009848647,-73.95424093127394,Naked Dog,40.7312918882724,-73.95947690314539,Italian Restaurant
1273,Greenpoint,40.7302009848647,-73.95424093127394,Peter Pan Donut & Pastry Shop,40.726102,-73.952252,Donut Shop
1274,Greenpoint,40.7302009848647,-73.95424093127394,West Wine Bar,40.7289264310201,-73.95897548309165,Wine Bar
1275,Greenpoint,40.7302009848647,-73.95424093127394,Anella,40.73327191911455,-73.95801948957296,American Restaurant
1276,Greenpoint,40.7302009848647,-73.95424093127394,Tula Plants & Design,40.72649,-73.955044,Garden Center
1277,Greenpoint,40.7302009848647,-73.95424093127394,Maria's Polish Deli,40.727416999999996,-73.950987,Sandwich Place
1278,Greenpoint,40.7302009848647,-73.95424093127394,Italy Pizza,40.727711857496196,-73.95305085278082,Pizza Place
1279,Greenpoint,40.7302009848647,-73.95424093127394,The Diamond,40.72683338071467,-73.95731389720854,Bar
1280,Greenpoint,40.7302009848647,-73.95424093127394,Grand Republic Cocktail Club,40.72972222591839,-73.95989711429449,Cocktail Bar
1281,Greenpoint,40.7302009848647,-73.95424093127394,Getaway,40.733705,-73.955189,Bar
1282,Greenpoint,40.7302009848647,-73.95424093127394,Madre,40.73304,-73.95796,Restaurant
1283,Greenpoint,40.7302009848647,-73.95424093127394,Java Studios,40.731753280494296,-73.94998828643834,Coworking Space
1284,Greenpoint,40.7302009848647,-73.95424093127394,Sweetleaf,40.734431143292184,-73.95542611092719,Coffee Shop
1285,Greenpoint,40.7302009848647,-73.95424093127394,3 Roots,40.731958168951394,-73.95792042052904,Juice Bar
1286,Greenpoint,40.7302009848647,-73.95424093127394,Russ Pizza,40.72645867309902,-73.95235989468806,Pizza Place
1287,Greenpoint,40.7302009848647,-73.95424093127394,Polka Dot,40.72607234859372,-73.95210119026234,Polish Restaurant
1288,Greenpoint,40.7302009848647,-73.95424093127394,Dashing Diva,40.726685237613374,-73.95246906529164,Nail Salon
1289,Greenpoint,40.7302009848647,-73.95424093127394,W-Nassau Meat Market(Kiszka),40.73055939879146,-73.95435092799518,Butcher
1290,Greenpoint,40.7302009848647,-73.95424093127394,Franklin Guest House,40.733048739775676,-73.95806238816328,Hotel
1291,Greenpoint,40.7302009848647,-73.95424093127394,Alter,40.729681881443824,-73.95761014205056,Boutique
1292,Greenpoint,40.7302009848647,-73.95424093127394,Vamos Al Tequila,40.730715435561976,-73.95771406506972,Mexican Restaurant
1293,Greenpoint,40.7302009848647,-73.95424093127394,21 Greenpoint,40.72973145449354,-73.95989263835487,Bar
1294,Greenpoint,40.7302009848647,-73.95424093127394,Triangolo Pizzeria,40.7336509812184,-73.95482948305418,Pizza Place
1295,Greenpoint,40.7302009848647,-73.95424093127394,Greenpoint Natural Market,40.73380695718071,-73.95491561381318,Organic Grocery
1296,Greenpoint,40.7302009848647,-73.95424093127394,Enterprise Rent-A-Car,40.731486732580755,-73.95133535564355,Rental Car Location
1297,Greenpoint,40.7302009848647,-73.95424093127394,Antidote,40.7321731028254,-73.95796195040131,Tea Room
1298,Greenpoint,40.7302009848647,-73.95424093127394,KanaHashi,40.73261526084619,-73.95467545941128,Sushi Restaurant
1299,Greenpoint,40.7302009848647,-73.95424093127394,Nassau Nail Spa,40.732204002416815,-73.95463944376485,Nail Salon
1300,Greenpoint,40.7302009848647,-73.95424093127394,Franklin Corner Cafe,40.73280533069672,-73.95808134585396,Deli / Bodega
1301,Greenpoint,40.7302009848647,-73.95424093127394,Hair Greenpoint,40.733426001757735,-73.95479214014925,Salon / Barbershop
1302,Greenpoint,40.7302009848647,-73.95424093127394,Agra Taj Mahal,40.733321,-73.954928,Indian Restaurant
1303,Greenpoint,40.7302009848647,-73.95424093127394,C-Town Supermarket,40.73185442966577,-73.95474810161312,Grocery Store
1304,Greenpoint,40.7302009848647,-73.95424093127394,The Springs,40.73334301900791,-73.95799715664869,Bar
1305,Greenpoint,40.7302009848647,-73.95424093127394,Dusty Rose Vintage Warehouse,40.730709886883105,-73.9497516955294,Thrift / Vintage Store
1306,Greenpoint,40.7302009848647,-73.95424093127394,Casanova Family Italian Restaurant & Pizzeria,40.7340567527229,-73.95208213969691,Pizza Place
1307,Greenpoint,40.7302009848647,-73.95424093127394,Shang Hai Lee,40.731829236676546,-73.95784627979856,Chinese Restaurant
1308,Gravesend,40.59526001306593,-73.97347087708445,Joe's of Avenue U,40.596970812269824,-73.9736772701698,Italian Restaurant
1309,Gravesend,40.59526001306593,-73.97347087708445,Nuccios Bakery,40.597097,-73.97448299999999,Bakery
1310,Gravesend,40.59526001306593,-73.97347087708445,Living Room Cafe,40.59643872110103,-73.97758308781751,Lounge
1311,Gravesend,40.59526001306593,-73.97347087708445,Elegante Pastry Shop,40.596633000000004,-73.97818199999999,Bakery
1312,Gravesend,40.59526001306593,-73.97347087708445,Dunkin',40.596808421152225,-73.97669432055227,Donut Shop
1313,Gravesend,40.59526001306593,-73.97347087708445,Ciccio's,40.59667201492687,-73.97634043335019,Pizza Place
1314,Gravesend,40.59526001306593,-73.97347087708445,Blue Velvet Lounge,40.59716172710791,-73.97159910456925,Bar
1315,Gravesend,40.59526001306593,-73.97347087708445,Rite Aid,40.59675624624044,-73.97545660425911,Pharmacy
1316,Gravesend,40.59526001306593,-73.97347087708445,Lounge Bar Cave,40.59574582387017,-73.97347166058043,Lounge
1317,Gravesend,40.59526001306593,-73.97347087708445,Gravesend Our Lady Of Grace Field,40.59467315673828,-73.97142791748047,Baseball Field
1318,Gravesend,40.59526001306593,-73.97347087708445,Fitness by kobi,40.594097999999995,-73.97331,Gym
1319,Gravesend,40.59526001306593,-73.97347087708445,Wines Plus Inc.,40.596880999999996,-73.97252900000001,Wine Shop
1320,Gravesend,40.59526001306593,-73.97347087708445,Bliss Radio NYC Studios,40.59710288510822,-73.97350154357308,Music Venue
1321,Gravesend,40.59526001306593,-73.97347087708445,The 2FL VIP Lounge,40.59713698167051,-73.97354944572112,Lounge
1322,Gravesend,40.59526001306593,-73.97347087708445,Willy Farm Fruit & Vegetable,40.596521,-73.975548,Farmers Market
1323,Gravesend,40.59526001306593,-73.97347087708445,Papa John's Pizza,40.596748555126595,-73.97705042270184,Pizza Place
1324,Gravesend,40.59526001306593,-73.97347087708445,Baby Central,40.592692184013515,-73.9738655090332,Furniture / Home Store
1325,Gravesend,40.59526001306593,-73.97347087708445,Paul & Co,40.597477000000005,-73.970737,Men's Store
1326,Gravesend,40.59526001306593,-73.97347087708445,Fitness by bobby,40.591779420124155,-73.973822951358,Gym
1327,Gravesend,40.59526001306593,-73.97347087708445,Vinny's Lunchbox,40.596635,-73.97796600000001,Diner
1328,Gravesend,40.59526001306593,-73.97347087708445,Passion Cafe,40.596619,-73.978109,Hookah Bar
1329,Gravesend,40.59526001306593,-73.97347087708445,Bari Pork Store,40.596167,-73.978314,Italian Restaurant
1330,Gravesend,40.59526001306593,-73.97347087708445,Avenue U Eagle Kitchen,40.596140000000005,-73.978737,Chinese Restaurant
1331,Gravesend,40.59526001306593,-73.97347087708445,Y&H Nail Salon,40.59223556518555,-73.9771957397461,Cosmetics Shop
1332,Gravesend,40.59526001306593,-73.97347087708445,U Bo Sing Bakery,40.596567,-73.978809,Bakery
1333,Gravesend,40.59526001306593,-73.97347087708445,Kennedy Fried Chicken & Pizza,40.592560999999996,-73.977968,Pizza Place
1334,Gravesend,40.59526001306593,-73.97347087708445,Choy Le Chinese Restaraunt,40.597537,-73.968531,Chinese Restaurant
1335,Brighton Beach,40.57682506566604,-73.96509448785335,Taste of Russia,40.57662179440902,-73.96639525809995,Gourmet Shop
1336,Brighton Beach,40.57682506566604,-73.96509448785335,Georgian House in NYC,40.576636447982054,-73.96723778621237,Restaurant
1337,Brighton Beach,40.57682506566604,-73.96509448785335,Vintage Gourmet Foods,40.577245,-73.964573,Food & Drink Shop
1338,Brighton Beach,40.57682506566604,-73.96509448785335,Brighton Boardwalk E,40.57609789620386,-73.96286048392786,Other Great Outdoors
1339,Brighton Beach,40.57682506566604,-73.96509448785335,Beyti Turkish Kebab,40.57725621107341,-73.96273041029376,Mediterranean Restaurant
1340,Brighton Beach,40.57682506566604,-73.96509448785335,Ocean View Cafe,40.57698137121013,-73.96421936506339,Diner
1341,Brighton Beach,40.57682506566604,-73.96509448785335,Little Russia,40.57769027608543,-73.96158037955199,Neighborhood
1342,Brighton Beach,40.57682506566604,-73.96509448785335,Güllüoğlu Baklava & Cafe,40.576748189880746,-73.96599329968467,Dessert Shop
1343,Brighton Beach,40.57682506566604,-73.96509448785335,Sachiko Sushi,40.57637953033672,-73.9657966583925,Sushi Restaurant
1344,Brighton Beach,40.57682506566604,-73.96509448785335,Ocean Parkway Beach,40.57471289946765,-73.9698053154773,Beach
1345,Brighton Beach,40.57682506566604,-73.96509448785335,Cafe Euroasia,40.577408,-73.961244,Eastern European Restaurant
1346,Brighton Beach,40.57682506566604,-73.96509448785335,Skovorodka,40.57785097056201,-73.96096839229678,Russian Restaurant
1347,Brighton Beach,40.57682506566604,-73.96509448785335,Cafe At Your Mother-in-Law,40.57757524231774,-73.96344895612154,Korean Restaurant
1348,Brighton Beach,40.57682506566604,-73.96509448785335,Saint-Petersburg Books Music Video,40.576455091807674,-73.96616384293353,Bookstore
1349,Brighton Beach,40.57682506566604,-73.96509448785335,Varenichnaya,40.57647409588094,-73.96504984923254,Varenyky restaurant
